-3.19199|0.228907|-3.06696
1.97594|0.306034|-0.201269
-0.958135|1.42546|3.2284
1.57827|-1.17321|3.58943
1.34721|0.0487259|-1.96005
-3.1041|-1.47095|-1.35548
-2.2572|-1.20276|4.88525
-0.347569|-1.3713|-4.95331
-3.14297|-0.439631|0.31663
0.45558|0.36635|1.07166
-2.1361|0.586963|-0.492111
-0.946416|-1.59466|1.07685
1.81324|1.08938|0.198828
-1.26752|1.3535|2.26676
2.91776|1.53258|0.393536
-2.28903|-0.136509|-2.64672
2.31833|-1.04544|2.79656
2.19938|1.78846|4.99695
0.713596|-0.387225|-2.33787
-1.2974|1.22452|-4.76257
-0.794458|-1.46655|1.77206
-2.84022|-1.76836|4.1879
-1.43432|-0.817573|0.879086
1.22357|1.2154|2.26493
-0.0963897|-1.06071|2.43736
-0.201862|-0.151341|4.49156
1.5644|-1.41019|0.990478
-0.734495|0.846028|1.08966
0.463393|-0.499179|-3.48445
-1.75933|-0.269448|3.02881
0.109476|1.76396|2.51549
-0.988409|-1.19167|1.57308
-0.0518571|-1.57126|1.99759
0.0307627|-1.26901|4.49583
-2.29392|1.45842|1.92892
-1.26049|-0.264394|-4.29624
2.98632|0.659474|-3.46767
2.41443|1.15805|0.82049
-1.97535|-1.15959|3.17194
-0.158306|-1.24001|0.0392164
1.48491|-0.339872|-2.2042
0.439955|0.656069|2.55852
1.42026|-0.088937|-3.7698
-0.846022|1.20485|-4.64904
0.10889|0.586743|-0.737785
-2.53006|1.61762|4.21384
0.3171|-0.554442|-0.282754
-0.800122|1.24913|-1.83126
-0.280966|-0.821198|4.82971
-1.29408|0.86108|0.672781
-1.94566|0.940733|3.39442
-0.655|0.00324109|3.90164
-3.02421|1.78066|0.725883
-2.87675|0.112778|-3.05933
2.19548|0.456331|1.57613
-1.93375|1.23177|-3.76675
-2.49646|0.875253|-1.85934
2.82284|-0.77011|-1.63686
-2.30232|0.839106|3.3462
1.33119|0.360857|2.47215
-1.58257|-1.27989|-4.98383
-2.80956|1.10246|3.52626
-1.8523|-1.38383|0.53209
-3.10879|-1.39042|-0.454878
1.61421|0.670132|0.434431
-2.72713|-0.227808|-2.98059
1.2558|-0.754729|-0.633106
-1.71245|0.280325|0.325785
0.82356|-1.22331|0.0413527
2.96347|0.70474|4.24802
-1.98434|-0.590588|-3.2165
3.16914|-0.153209|4.98016
-2.57596|0.450618|-4.05606
-0.398547|1.55346|-4.51567
2.52557|-0.755937|-2.72698
1.72203|-0.321415|-2.98028
0.819654|0.37492|-0.483871
-0.215339|0.352178|1.34724
2.27067|1.18365|1.24775
1.41381|0.236708|-1.24866
-2.02067|0.856465|0.551317
2.59256|-0.925681|-3.1106
0.670235|0.714628|0.846126
-0.951689|-0.0199408|-4.19614
1.54077|0.403375|1.2038
1.22318|1.0963|-3.50887
0.486636|1.32384|4.11557
0.734104|0.81966|-4.56786
1.07376|1.71551|-1.84988
0.442885|-0.699026|-3.26075
-2.50525|1.32856|3.51222
1.56362|-1.24243|-1.73086
-2.69217|-1.52423|1.4098
2.04801|0.162328|-0.517441
-0.582537|-0.724515|-0.344401
0.00771508|-1.25045|-1.76962
1.52319|-0.670022|3.26685
2.93808|1.34405|2.25028
-1.27963|1.59839|-3.72768
-2.77928|1.02588|0.245827
0.701682|1.64201|-4.27732
2.40408|0.553893|-1.77877
-2.52928|0.018183|-2.72912
-1.34213|1.51193|0.511643
1.04193|-1.38767|-0.0746177
-0.773559|-0.011481|2.93359
0.0592792|-0.423481|1.88162
0.205768|0.382611|-1.04816
-3.1623|0.748357|-3.9938
0.787622|1.30769|-0.084994
1.58296|-0.0111514|-1.19892
1.82633|0.190124|-1.42903
2.91659|0.471053|-3.2342
-0.80481|-1.32615|2.43278
2.89101|0.403156|-4.72167
-1.089|-1.59872|1.3921
-2.35759|1.24946|3.64315
0.620038|0.797906|3.53969
-3.10605|-1.34471|2.07907
0.74973|-1.01676|-4.3405
-2.11891|0.446773|-1.59017
-1.1558|-0.476766|1.61
1.93531|1.10476|0.265359
